,ApprovalTime,AutoApprovalTime,AssignmentId,WorkerId,AcceptTime,HITId,Assignment,answer.expt_gen,answer.domain,answer.scale,answer.sent_utterance,answer.language,answer.sent_context,answer.expt_aim,answer.sent_question,answer.speaker,answer.character_thoughts,answer.judgment,AssignmentStatus,SubmitTime,subid,order
165,2015-04-28T21:52:51Z,2015-04-28T22:13:19Z,386CSBG1OZMZ8O11COH8OY9Y2LRQ6U,A3A7UBWE6KRS3X,2015-04-28T21:37:26Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,singing,someHate_andAlsAll_utt,", which says: 'Some people didn't like your performance.'",English,"Imagine that you and your friend have joined a singing club, with four members in addition to you and your friend. Each week, one member of the club sings a song, and the five other members discuss the performance in the absence of the performer. Then you get a score based on the group evaluation of the performance. This week, it is your turn to sing and to let others discuss your performance. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",My self-confidence,everyone didn't like your performance?,your friend,The friend should not be passing notes.,no,Approved,2015-04-28T21:43:19Z,386CSB,5
166,2015-04-28T21:52:51Z,2015-04-28T22:13:19Z,386CSBG1OZMZ8O11COH8OY9Y2LRQ6U,A3A7UBWE6KRS3X,2015-04-28T21:37:26Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,film,someLove_andAlsAll_smudge,", which says: '... liked your film.' (you can't read the first word(s) because it was smudged by accident)",English,"Imagine that you and your friend have joined a film club, with four members in addition to you and your friend. Each week, one member of the club directs a short film, and the five other members discuss the film in the absence of its director. Then you get a score based on the group evaluation of the film. This week, it is your turn to bring in your film and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",My self-confidence,everyone liked your film?,your friend,The friend should not be passing notes.,yes,Approved,2015-04-28T21:43:19Z,386CSB,6
167,2015-04-28T21:52:51Z,2015-04-28T22:13:19Z,386CSBG1OZMZ8O11COH8OY9Y2LRQ6U,A3A7UBWE6KRS3X,2015-04-28T21:37:26Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,paiting,someLove_andAlsAll_noUtt,.,English,"Imagine that you and your friend have joined a painting club, with four members in addition to you and your friend. Each week, one member of the club brings in their painting, and the five other members discuss the painting in the absence of the artist. Then you get a score based on the group evaluation of the painting. This week, it is your turn to paint and to let others discuss your painting. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",My self-confidence,everyone liked your painting?,your friend,The friend should not be passing notes.,yes,Approved,2015-04-28T21:43:19Z,386CSB,7
168,2015-04-28T21:52:51Z,2015-04-28T22:13:19Z,386CSBG1OZMZ8O11COH8OY9Y2LRQ6U,A3A7UBWE6KRS3X,2015-04-28T21:37:26Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,recipe,someHate_andAlsAll_smudge,", which says: '... didn't like your recipe.' (you can't read the first word(s) because it was smudged by accident)",English,"Imagine that you and your friend have joined a cooking club, with four members in addition to you and your friend. Each week, one member of the club makes a recipe and brings in what they cooked based on the recipe, and the five other members discuss the recipe in the absence of its author. Then you get a score based on the group evaluation of the recipe. This week, it is your turn to bring in a recipe and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",My self-confidence,everyone didn't like your recipe?,your friend,The friend should not be passing notes.,no,Approved,2015-04-28T21:43:19Z,386CSB,8
169,2015-04-28T23:41:44Z,2015-04-28T23:38:35Z,386PBUZZXFX05M0V4231GGF9ELQLJ8,A3U6IA3JUSFZ2M,2015-04-28T23:03:50Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,training1,training1,'I like watching TV.',english,Imagine that you and your friend were talking about your favorite pastimes. Your friend says: ,not sure,your friend hates watching TV?,your friend,they seemed anxious,no,Approved,2015-04-28T23:08:35Z,386PBU,1
170,2015-04-28T23:41:44Z,2015-04-28T23:38:35Z,386PBUZZXFX05M0V4231GGF9ELQLJ8,A3U6IA3JUSFZ2M,2015-04-28T23:03:50Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,training2,training2,'I don't like eating meat.',english,Imagine that you and your friend were talking about different kinds of food. Your friend says: ,not sure,your friend doesn't like eating beef?,your friend,they seemed anxious,yes,Approved,2015-04-28T23:08:35Z,386PBU,2
171,2015-04-28T23:41:44Z,2015-04-28T23:38:35Z,386PBUZZXFX05M0V4231GGF9ELQLJ8,A3U6IA3JUSFZ2M,2015-04-28T23:03:50Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,recipe,someHate_andAlsAll_smudge,", which says: '... didn't like your recipe.' (you can't read the first word(s) because it was smudged by accident)",english,"Imagine that you and your friend have joined a cooking club, with four members in addition to you and your friend. Each week, one member of the club makes a recipe and brings in what they cooked based on the recipe, and the five other members discuss the recipe in the absence of its author. Then you get a score based on the group evaluation of the recipe. This week, it is your turn to bring in a recipe and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",not sure,everyone didn't like your recipe?,your friend,they seemed anxious,yes,Approved,2015-04-28T23:08:35Z,386PBU,3
172,2015-04-28T23:41:44Z,2015-04-28T23:38:35Z,386PBUZZXFX05M0V4231GGF9ELQLJ8,A3U6IA3JUSFZ2M,2015-04-28T23:03:50Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,paiting,someHate_andAlsAll_utt,", which says: 'Some people didn't like your painting.'",english,"Imagine that you and your friend have joined a painting club, with four members in addition to you and your friend. Each week, one member of the club brings in their painting, and the five other members discuss the painting in the absence of the artist. Then you get a score based on the group evaluation of the painting. This week, it is your turn to paint and to let others discuss your painting. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",not sure,everyone didn't like your painting?,your friend,they seemed anxious,yes,Approved,2015-04-28T23:08:35Z,386PBU,4
173,2015-04-28T23:41:44Z,2015-04-28T23:38:35Z,386PBUZZXFX05M0V4231GGF9ELQLJ8,A3U6IA3JUSFZ2M,2015-04-28T23:03:50Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,poem,someLove_andAlsAll_noUtt,.,english,"Imagine that you and your friend have joined a poetry club, with four members in addition to you and your friend. Each week, one member of the club writes a poem and reads it aloud, and the five other members discuss the poem in the absence of its author. Then you get a score based on the group evaluation of the poem. This week, it is your turn to write a poem and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",not sure,everyone liked your poem?,your friend,they seemed anxious,yes,Approved,2015-04-28T23:08:35Z,386PBU,5
174,2015-04-28T23:41:44Z,2015-04-28T23:38:35Z,386PBUZZXFX05M0V4231GGF9ELQLJ8,A3U6IA3JUSFZ2M,2015-04-28T23:03:50Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,singing,someHate_andAlsAll_noUtt,.,english,"Imagine that you and your friend have joined a singing club, with four members in addition to you and your friend. Each week, one member of the club sings a song, and the five other members discuss the performance in the absence of the performer. Then you get a score based on the group evaluation of the performance. This week, it is your turn to sing and to let others discuss your performance. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",not sure,everyone didn't like your performance?,your friend,they seemed anxious,yes,Approved,2015-04-28T23:08:35Z,386PBU,6
175,2015-04-28T23:41:44Z,2015-04-28T23:38:35Z,386PBUZZXFX05M0V4231GGF9ELQLJ8,A3U6IA3JUSFZ2M,2015-04-28T23:03:50Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,film,someLove_andAlsAll_utt,", which says: 'Some people liked your film.'",english,"Imagine that you and your friend have joined a film club, with four members in addition to you and your friend. Each week, one member of the club directs a short film, and the five other members discuss the film in the absence of its director. Then you get a score based on the group evaluation of the film. This week, it is your turn to bring in your film and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",not sure,everyone liked your film?,your friend,they seemed anxious,yes,Approved,2015-04-28T23:08:35Z,386PBU,7
176,2015-04-28T23:41:44Z,2015-04-28T23:38:35Z,386PBUZZXFX05M0V4231GGF9ELQLJ8,A3U6IA3JUSFZ2M,2015-04-28T23:03:50Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,dance,someLove_andAlsAll_smudge,", which says: '... liked your dance.' (you can't read the first word(s) because it was smudged by accident)",english,"Imagine that you and your friend have joined a dance club, with four members in addition to you and your friend. Each week, one member of the club shows their own choreographed dance, and the five other members discuss the dance in the absence of its choreographer. Then you get a score based on the group evaluation of the dance. This week, it is your turn to do a dance choreography and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",not sure,everyone liked your dance?,your friend,they seemed anxious,yes,Approved,2015-04-28T23:08:35Z,386PBU,8
177,2015-04-28T15:43:14Z,2015-04-28T15:47:26Z,38SKSKU7R1X4ABGPMKI14F09157ILX,A1XPUUD0HLD6HB,2015-04-28T14:23:56Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,No. ,training1,training1,'I like watching TV.',English,Imagine that you and your friend were talking about your favorite pastimes. Your friend says: ,I don't know. Perhaps an english test? ,your friend hates watching TV?,your friend,I really had none.,no,Approved,2015-04-28T15:17:26Z,38SKSK,1
178,2015-04-28T15:43:14Z,2015-04-28T15:47:26Z,38SKSKU7R1X4ABGPMKI14F09157ILX,A1XPUUD0HLD6HB,2015-04-28T14:23:56Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,No. ,training2,training2,'I don't like eating meat.',English,Imagine that you and your friend were talking about different kinds of food. Your friend says: ,I don't know. Perhaps an english test? ,your friend doesn't like eating beef?,your friend,I really had none.,yes,Approved,2015-04-28T15:17:26Z,38SKSK,2
179,2015-04-28T15:43:14Z,2015-04-28T15:47:26Z,38SKSKU7R1X4ABGPMKI14F09157ILX,A1XPUUD0HLD6HB,2015-04-28T14:23:56Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,No. ,paiting,someHate_andAlsAll_noUtt,.,English,"Imagine that you and your friend have joined a painting club, with four members in addition to you and your friend. Each week, one member of the club brings in their painting, and the five other members discuss the painting in the absence of the artist. Then you get a score based on the group evaluation of the painting. This week, it is your turn to paint and to let others discuss your painting. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",I don't know. Perhaps an english test? ,everyone didn't like your painting?,your friend,I really had none.,yes,Approved,2015-04-28T15:17:26Z,38SKSK,3
180,2015-04-28T15:43:14Z,2015-04-28T15:47:26Z,38SKSKU7R1X4ABGPMKI14F09157ILX,A1XPUUD0HLD6HB,2015-04-28T14:23:56Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,No. ,poem,someLove_andAlsAll_smudge,", which says: '... liked your poem.' (you can't read the first word(s) because it was smudged by accident)",English,"Imagine that you and your friend have joined a poetry club, with four members in addition to you and your friend. Each week, one member of the club writes a poem and reads it aloud, and the five other members discuss the poem in the absence of its author. Then you get a score based on the group evaluation of the poem. This week, it is your turn to write a poem and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",I don't know. Perhaps an english test? ,everyone liked your poem?,your friend,I really had none.,yes,Approved,2015-04-28T15:17:26Z,38SKSK,4
181,2015-04-28T15:43:14Z,2015-04-28T15:47:26Z,38SKSKU7R1X4ABGPMKI14F09157ILX,A1XPUUD0HLD6HB,2015-04-28T14:23:56Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,No. ,dance,someHate_andAlsAll_smudge,", which says: '... didn't like your dance.' (you can't read the first word(s) because it was smudged by accident)",English,"Imagine that you and your friend have joined a dance club, with four members in addition to you and your friend. Each week, one member of the club shows their own choreographed dance, and the five other members discuss the dance in the absence of its choreographer. Then you get a score based on the group evaluation of the dance. This week, it is your turn to do a dance choreography and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",I don't know. Perhaps an english test? ,everyone didn't like your dance?,your friend,I really had none.,yes,Approved,2015-04-28T15:17:26Z,38SKSK,5
182,2015-04-28T15:43:14Z,2015-04-28T15:47:26Z,38SKSKU7R1X4ABGPMKI14F09157ILX,A1XPUUD0HLD6HB,2015-04-28T14:23:56Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,No. ,film,someLove_andAlsAll_utt,", which says: 'Some people liked your film.'",English,"Imagine that you and your friend have joined a film club, with four members in addition to you and your friend. Each week, one member of the club directs a short film, and the five other members discuss the film in the absence of its director. Then you get a score based on the group evaluation of the film. This week, it is your turn to bring in your film and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",I don't know. Perhaps an english test? ,everyone liked your film?,your friend,I really had none.,no,Approved,2015-04-28T15:17:26Z,38SKSK,6
183,2015-04-28T15:43:14Z,2015-04-28T15:47:26Z,38SKSKU7R1X4ABGPMKI14F09157ILX,A1XPUUD0HLD6HB,2015-04-28T14:23:56Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,No. ,singing,someHate_andAlsAll_utt,", which says: 'Some people didn't like your performance.'",English,"Imagine that you and your friend have joined a singing club, with four members in addition to you and your friend. Each week, one member of the club sings a song, and the five other members discuss the performance in the absence of the performer. Then you get a score based on the group evaluation of the performance. This week, it is your turn to sing and to let others discuss your performance. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",I don't know. Perhaps an english test? ,everyone didn't like your performance?,your friend,I really had none.,no,Approved,2015-04-28T15:17:26Z,38SKSK,7
184,2015-04-28T15:43:14Z,2015-04-28T15:47:26Z,38SKSKU7R1X4ABGPMKI14F09157ILX,A1XPUUD0HLD6HB,2015-04-28T14:23:56Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,No. ,recipe,someLove_andAlsAll_noUtt,.,English,"Imagine that you and your friend have joined a cooking club, with four members in addition to you and your friend. Each week, one member of the club makes a recipe and brings in what they cooked based on the recipe, and the five other members discuss the recipe in the absence of its author. Then you get a score based on the group evaluation of the recipe. This week, it is your turn to bring in a recipe and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",I don't know. Perhaps an english test? ,everyone liked your recipe?,your friend,I really had none.,yes,Approved,2015-04-28T15:17:26Z,38SKSK,8
185,2015-04-28T20:56:04Z,2015-04-28T21:20:45Z,39ASUFLU6X7NU0VS4KVYUUX4GL0EXW,A231ZXYHPSNUJQ,2015-04-28T20:47:52Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,training1,training1,'I like watching TV.',English,Imagine that you and your friend were talking about your favorite pastimes. Your friend says: ,,your friend hates watching TV?,your friend,,no,Approved,2015-04-28T20:50:45Z,39ASUF,1
186,2015-04-28T20:56:04Z,2015-04-28T21:20:45Z,39ASUFLU6X7NU0VS4KVYUUX4GL0EXW,A231ZXYHPSNUJQ,2015-04-28T20:47:52Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,training2,training2,'I don't like eating meat.',English,Imagine that you and your friend were talking about different kinds of food. Your friend says: ,,your friend doesn't like eating beef?,your friend,,yes,Approved,2015-04-28T20:50:45Z,39ASUF,2
187,2015-04-28T20:56:04Z,2015-04-28T21:20:45Z,39ASUFLU6X7NU0VS4KVYUUX4GL0EXW,A231ZXYHPSNUJQ,2015-04-28T20:47:52Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,singing,someLove_andAlsAll_utt,", which says: 'Some people liked your performance.'",English,"Imagine that you and your friend have joined a singing club, with four members in addition to you and your friend. Each week, one member of the club sings a song, and the five other members discuss the performance in the absence of the performer. Then you get a score based on the group evaluation of the performance. This week, it is your turn to sing and to let others discuss your performance. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",,everyone liked your performance?,your friend,,no,Approved,2015-04-28T20:50:45Z,39ASUF,3
188,2015-04-28T20:56:04Z,2015-04-28T21:20:45Z,39ASUFLU6X7NU0VS4KVYUUX4GL0EXW,A231ZXYHPSNUJQ,2015-04-28T20:47:52Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,film,someLove_andAlsAll_noUtt,.,English,"Imagine that you and your friend have joined a film club, with four members in addition to you and your friend. Each week, one member of the club directs a short film, and the five other members discuss the film in the absence of its director. Then you get a score based on the group evaluation of the film. This week, it is your turn to bring in your film and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",,everyone liked your film?,your friend,,yes,Approved,2015-04-28T20:50:45Z,39ASUF,4
189,2015-04-28T20:56:04Z,2015-04-28T21:20:45Z,39ASUFLU6X7NU0VS4KVYUUX4GL0EXW,A231ZXYHPSNUJQ,2015-04-28T20:47:52Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,dance,someLove_andAlsAll_smudge,", which says: '... liked your dance.' (you can't read the first word(s) because it was smudged by accident)",English,"Imagine that you and your friend have joined a dance club, with four members in addition to you and your friend. Each week, one member of the club shows their own choreographed dance, and the five other members discuss the dance in the absence of its choreographer. Then you get a score based on the group evaluation of the dance. This week, it is your turn to do a dance choreography and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",,everyone liked your dance?,your friend,,yes,Approved,2015-04-28T20:50:45Z,39ASUF,5
190,2015-04-28T20:56:04Z,2015-04-28T21:20:45Z,39ASUFLU6X7NU0VS4KVYUUX4GL0EXW,A231ZXYHPSNUJQ,2015-04-28T20:47:52Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,recipe,someHate_andAlsAll_noUtt,.,English,"Imagine that you and your friend have joined a cooking club, with four members in addition to you and your friend. Each week, one member of the club makes a recipe and brings in what they cooked based on the recipe, and the five other members discuss the recipe in the absence of its author. Then you get a score based on the group evaluation of the recipe. This week, it is your turn to bring in a recipe and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",,everyone didn't like your recipe?,your friend,,yes,Approved,2015-04-28T20:50:45Z,39ASUF,6
191,2015-04-28T20:56:04Z,2015-04-28T21:20:45Z,39ASUFLU6X7NU0VS4KVYUUX4GL0EXW,A231ZXYHPSNUJQ,2015-04-28T20:47:52Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,poem,someHate_andAlsAll_smudge,", which says: '... didn't like your poem.' (you can't read the first word(s) because it was smudged by accident)",English,"Imagine that you and your friend have joined a poetry club, with four members in addition to you and your friend. Each week, one member of the club writes a poem and reads it aloud, and the five other members discuss the poem in the absence of its author. Then you get a score based on the group evaluation of the poem. This week, it is your turn to write a poem and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",,everyone didn't like your poem?,your friend,,yes,Approved,2015-04-28T20:50:45Z,39ASUF,7
192,2015-04-28T20:56:04Z,2015-04-28T21:20:45Z,39ASUFLU6X7NU0VS4KVYUUX4GL0EXW,A231ZXYHPSNUJQ,2015-04-28T20:47:52Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,,paiting,someHate_andAlsAll_utt,", which says: 'Some people didn't like your painting.'",English,"Imagine that you and your friend have joined a painting club, with four members in addition to you and your friend. Each week, one member of the club brings in their painting, and the five other members discuss the painting in the absence of the artist. Then you get a score based on the group evaluation of the painting. This week, it is your turn to paint and to let others discuss your painting. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",,everyone didn't like your painting?,your friend,,no,Approved,2015-04-28T20:50:45Z,39ASUF,8
193,2015-04-28T23:43:24Z,2015-04-28T23:43:23Z,39GXDJN2OTEEHAG6R28GEZ4XP8Y8VU,A2QNPM6059RMA1,2015-04-28T23:10:33Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,good luck with your experiment,training1,training1,'I like watching TV.',English,Imagine that you and your friend were talking about your favorite pastimes. Your friend says: ,self confidence?,your friend hates watching TV?,your friend,the stories seem quite contrived and rather unlikely,no,Approved,2015-04-28T23:13:23Z,39GXDJ,1
194,2015-04-28T23:43:24Z,2015-04-28T23:43:23Z,39GXDJN2OTEEHAG6R28GEZ4XP8Y8VU,A2QNPM6059RMA1,2015-04-28T23:10:33Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,good luck with your experiment,training2,training2,'I don't like eating meat.',English,Imagine that you and your friend were talking about different kinds of food. Your friend says: ,self confidence?,your friend doesn't like eating beef?,your friend,the stories seem quite contrived and rather unlikely,yes,Approved,2015-04-28T23:13:23Z,39GXDJ,2
195,2015-04-28T23:43:24Z,2015-04-28T23:43:23Z,39GXDJN2OTEEHAG6R28GEZ4XP8Y8VU,A2QNPM6059RMA1,2015-04-28T23:10:33Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,good luck with your experiment,dance,someLove_andAlsAll_smudge,", which says: '... liked your dance.' (you can't read the first word(s) because it was smudged by accident)",English,"Imagine that you and your friend have joined a dance club, with four members in addition to you and your friend. Each week, one member of the club shows their own choreographed dance, and the five other members discuss the dance in the absence of its choreographer. Then you get a score based on the group evaluation of the dance. This week, it is your turn to do a dance choreography and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",self confidence?,everyone liked your dance?,your friend,the stories seem quite contrived and rather unlikely,yes,Approved,2015-04-28T23:13:23Z,39GXDJ,3
196,2015-04-28T23:43:24Z,2015-04-28T23:43:23Z,39GXDJN2OTEEHAG6R28GEZ4XP8Y8VU,A2QNPM6059RMA1,2015-04-28T23:10:33Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,good luck with your experiment,poem,someLove_andAlsAll_noUtt,.,English,"Imagine that you and your friend have joined a poetry club, with four members in addition to you and your friend. Each week, one member of the club writes a poem and reads it aloud, and the five other members discuss the poem in the absence of its author. Then you get a score based on the group evaluation of the poem. This week, it is your turn to write a poem and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",self confidence?,everyone liked your poem?,your friend,the stories seem quite contrived and rather unlikely,yes,Approved,2015-04-28T23:13:23Z,39GXDJ,4
197,2015-04-28T23:43:24Z,2015-04-28T23:43:23Z,39GXDJN2OTEEHAG6R28GEZ4XP8Y8VU,A2QNPM6059RMA1,2015-04-28T23:10:33Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,good luck with your experiment,recipe,someHate_andAlsAll_noUtt,.,English,"Imagine that you and your friend have joined a cooking club, with four members in addition to you and your friend. Each week, one member of the club makes a recipe and brings in what they cooked based on the recipe, and the five other members discuss the recipe in the absence of its author. Then you get a score based on the group evaluation of the recipe. This week, it is your turn to bring in a recipe and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",self confidence?,everyone didn't like your recipe?,your friend,the stories seem quite contrived and rather unlikely,yes,Approved,2015-04-28T23:13:23Z,39GXDJ,5
198,2015-04-28T23:43:24Z,2015-04-28T23:43:23Z,39GXDJN2OTEEHAG6R28GEZ4XP8Y8VU,A2QNPM6059RMA1,2015-04-28T23:10:33Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,good luck with your experiment,singing,someLove_andAlsAll_utt,", which says: 'Some people liked your performance.'",English,"Imagine that you and your friend have joined a singing club, with four members in addition to you and your friend. Each week, one member of the club sings a song, and the five other members discuss the performance in the absence of the performer. Then you get a score based on the group evaluation of the performance. This week, it is your turn to sing and to let others discuss your performance. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",self confidence?,everyone liked your performance?,your friend,the stories seem quite contrived and rather unlikely,no,Approved,2015-04-28T23:13:23Z,39GXDJ,6
199,2015-04-28T23:43:24Z,2015-04-28T23:43:23Z,39GXDJN2OTEEHAG6R28GEZ4XP8Y8VU,A2QNPM6059RMA1,2015-04-28T23:10:33Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,good luck with your experiment,film,someHate_andAlsAll_smudge,", which says: '... didn't like your film.' (you can't read the first word(s) because it was smudged by accident)",English,"Imagine that you and your friend have joined a film club, with four members in addition to you and your friend. Each week, one member of the club directs a short film, and the five other members discuss the film in the absence of its director. Then you get a score based on the group evaluation of the film. This week, it is your turn to bring in your film and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",self confidence?,everyone didn't like your film?,your friend,the stories seem quite contrived and rather unlikely,yes,Approved,2015-04-28T23:13:23Z,39GXDJ,7
200,2015-04-28T23:43:24Z,2015-04-28T23:43:23Z,39GXDJN2OTEEHAG6R28GEZ4XP8Y8VU,A2QNPM6059RMA1,2015-04-28T23:10:33Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,good luck with your experiment,paiting,someHate_andAlsAll_utt,", which says: 'Some people didn't like your painting.'",English,"Imagine that you and your friend have joined a painting club, with four members in addition to you and your friend. Each week, one member of the club brings in their painting, and the five other members discuss the painting in the absence of the artist. Then you get a score based on the group evaluation of the painting. This week, it is your turn to paint and to let others discuss your painting. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",self confidence?,everyone didn't like your painting?,your friend,the stories seem quite contrived and rather unlikely,no,Approved,2015-04-28T23:13:23Z,39GXDJ,8
201,2015-04-28T22:42:22Z,2015-04-28T22:57:37Z,39JEC7537U1GTD6J8EOLGL0GFZIVCM,A37EC6JJ8SSJ2J,2015-04-28T22:04:33Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,N/A,training1,training1,'I like watching TV.',English,Imagine that you and your friend were talking about your favorite pastimes. Your friend says: ,I have no idea.,your friend hates watching TV?,your friend,No thoughts at all... it seemed very straightforward and somewhat realistic.,no,Approved,2015-04-28T22:27:37Z,39JEC7,1
202,2015-04-28T22:42:22Z,2015-04-28T22:57:37Z,39JEC7537U1GTD6J8EOLGL0GFZIVCM,A37EC6JJ8SSJ2J,2015-04-28T22:04:33Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,N/A,training2,training2,'I don't like eating meat.',English,Imagine that you and your friend were talking about different kinds of food. Your friend says: ,I have no idea.,your friend doesn't like eating beef?,your friend,No thoughts at all... it seemed very straightforward and somewhat realistic.,yes,Approved,2015-04-28T22:27:37Z,39JEC7,2
203,2015-04-28T22:42:22Z,2015-04-28T22:57:37Z,39JEC7537U1GTD6J8EOLGL0GFZIVCM,A37EC6JJ8SSJ2J,2015-04-28T22:04:33Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,N/A,dance,someLove_andAlsAll_noUtt,.,English,"Imagine that you and your friend have joined a dance club, with four members in addition to you and your friend. Each week, one member of the club shows their own choreographed dance, and the five other members discuss the dance in the absence of its choreographer. Then you get a score based on the group evaluation of the dance. This week, it is your turn to do a dance choreography and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",I have no idea.,everyone liked your dance?,your friend,No thoughts at all... it seemed very straightforward and somewhat realistic.,yes,Approved,2015-04-28T22:27:37Z,39JEC7,3
204,2015-04-28T22:42:22Z,2015-04-28T22:57:37Z,39JEC7537U1GTD6J8EOLGL0GFZIVCM,A37EC6JJ8SSJ2J,2015-04-28T22:04:33Z,30IRMPJWDZJ3WK3W15V7ENTY3W6KRZ,,N/A,poem,someLove_andAlsAll_utt,", which says: 'Some people liked your poem.'",English,"Imagine that you and your friend have joined a poetry club, with four members in addition to you and your friend. Each week, one member of the club writes a poem and reads it aloud, and the five other members discuss the poem in the absence of its author. Then you get a score based on the group evaluation of the poem. This week, it is your turn to write a poem and to let others discuss it. After the discussion, before you find out about your score, your friend confides to you something by passing you a note he wrote",I have no idea.,everyone liked your poem?,your friend,No thoughts at all... it seemed very straightforward and somewhat realistic.,yes,Approved,2015-04-28T22:27:37Z,39JEC7,4
